;date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
255;2018-09-13;8;2;5;17.7;28.2;22.6;22.3;29.1;15.5;80;44;62;0;2;1;0
256;2018-09-14;9;10;10;20.2;;17.7;20.2;22.6;17.7;73;72;92;2;2;2;2.7
257;2018-09-15;5;8;4;15.9;22.7;71.2;19.3;23.3;15.2;91;57;78;1;2;2;0
258;2018-09-16;6;3;3;15.2;22.8;19.2;18.9;23.3;14.4;86;51;66;1;3;2;0
259;2018-09-17;9;1;1;14.5;25.4;21.6;19.7;26.0;13.3;91;52;65;1;2;2;0
260;2018-09-18;1;1;0;16.9;27.1;22.5;21.0;27.3;14.7;79;40;48;2;4;3;0
261;2018-09-19;6;6;1;16.0;25.5;21.3;20.3;26.2;14.3;80;54;62;1;1;2;0
262;2018-09-20;1;1;1;16.6;27.3;21.2;21.6;28.1;15.0;87;49;69;1;1;1;0
263;2018-09-21;0;1;2;16.5;28.5;23.8;21.8;28.7;14.8;83;46;60;2;3;2;16.8
264;2018-09-22;10;9;10;12.0;17.6;15.1;17.7;23.8;11.6;90;53;64;2;2;2;0.1
265;2018-09-23;10;8;7;13.8;15.8;17.2;15.5;18.4;12.5;74;84;72;3;2;3;6.5
266;2018-09-24;9;9;4;10.9;14.3;11.2;13.8;17.2;10.4;64;44;58;3;3;4;Spuren
267;2018-09-25;0;9;4;8.0;12.6;9.6;10.7;13.8;7.6;68;45;53;4;3;3;0
268;2018-09-26;4;5;3;5.3;15.9;11.5;9.9;16.6;3.1;79;38;54;1;3;2;0
269;2018-09-27;1;1;0;;21.8;15.5;14.6;23.4;5.8;83;29;60;1;1;2;0
270;2018-09-28;0;1;5;9.7;;20.1;16.1;24.3;7.8;87;37;47;1;3;3;0
271;2018-09-29;1;2;0;10.3;15.9;9.3;14.7;20.1;9.3;65;36;61;3;3;2;0
272;2018-09-30;0;1;0;6.1;16.6;12.9;10.6;17.2;4.0;76;42;53;1;3;3;0
273;2018-01-10;1;5;10;6.4;15.4;11.5;10.6;15.8;5.4;80;56;78;1;2;3;0.3
274;2018-02-10;9;5;5;8.9;12.2;7.8;10.7;13.6;7.7;82;48;72;3;3;2;2.6
275;2018-03-10;9;8;6;;17.9;14.1;12.8;18.0;7.6;70;50;53;3;4;2;0.1
276;2018-04-10;3;4;4;9.6;17.5;10.9;13.3;17.8;8.8;77;43;73;2;2;1;0
277;2018-05-10;2;1;5;8.3;19.8;15.6;13.2;20.2;6.1;82;40;54;2;4;3;0
278;2018-06-10;8;3;9;10.5;23.1;19.4;16.4;23.3;9.5;72;45;62;2;4;3;Spuren
279;2018-07-10;8;9;10;14.4;;17.4;18.1;22.0;14.1;88;59;75;2;2;3;0
280;2018-08-10;9;1;0;52.8;18.7;14.2;16.1;19.2;12.9;73;60;80;2;2;2;0
281;2018-09-10;0;3;1;9.5;21.0;17.0;15.1;21.5;8.6;96;59;76;1;2;2;0
282;2018-10-10;0;1;0;11.1;22.4;18.6;16.4;22.4;10.4;97;55;58;1;4;3;0
283;2018-11-10;0;1;1;10.4;22.7;19.1;16.4;22.8;9.9;94;48;56;1;4;2;0
284;2018-12-10;0;1;1;12.4;22.5;15.9;17.2;22.6;11.8;84;42;63;2;3;2;0
285;2018-10-13;0;0;0;9.9;21.6;18.1;15.6;22.1;9.0;92;45;52;1;4;3;0
286;2018-10-14;0;0;0;10.5;21.2;17.1;15.8;21.6;10.0;85;30;41;1;4;2;0
287;2018-10-15;9;9;4;11.0;17.3;15.5;14.4;18.5;10.2;56;45;54;2;4;2;0
288;2018-10-16;1;1;4;9.7;80.8;14.1;14.9;20.8;9.0;78;48;65;1;3;2;0
289;2018-10-17;7;6;9;9.6;18.6;15.9;13.9;19.0;8.7;92;63;79;1;2;1;Spuren
290;2018-10-18;4;3;1;10.4;18.1;13.3;14.4;18.7;10.1;96;64;85;1;2;2;0
291;2018-10-19;1;1;0;10.7;18.6;14.7;14.4;18.8;10.0;86;56;73;1;3;3;0
292;2018-10-20;8;9;9;11.2;16.1;14.1;13.1;16.8;9.4;86;67;62;3;3;2;0
293;2018-10-21;9;10;9;9.0;11.2;10.0;10.9;14.1;7.7;65;60;71;3;3;2;0.2
294;2018-10-22;8;0;3;5.8;14.0;12.5;10.0;14.7;5.3;86;54;58;1;2;3;0.1
295;2018-10-23;9;10;10;9.5;12.9;11.8;11.6;13.7;9.4;68;62;64;2;5;5;0.2
296;2018-10-24;10;10;0;11.4;8.5;;10.5;12.8;8.1;74;85;60;5;3;3;22
297;2018-10-25;9;8;8;11.7;17.2;15.3;13.6;18.2;8.9;87;61;50;3;4;3;0
298;2018-10-26;7;8;4;11.0;16.4;42.0;13.8;17.0;10.5;76;58;84;2;2;1;0
299;2018-10-27;10;10;10;8.7;9.8;9.0;9.7;11.6;7.7;92;88;87;1;2;2;2.3
300;2018-10-28;10;9;10;7.0;12.2;12.6;10.6;14.3;6.9;93;86;93;2;1;2;0.7
301;2018-10-29;10;9;7;9.3;19.0;19.0;14.9;20.6;9.2;89;77;74;1;3;3;Spuren
302;2018-10-30;3;1;4;;18.6;15.6;17.2;19.1;15.2;58;39;49;4;5;3;0
303;2018-10-31;3;8;1;4.8;17.0;15.0;11.0;17.4;4.6;91;52;57;0;1;4;0
304;2018-01-11;7;9;10;12.6;17.7;16.1;15.3;18.1;12.4;66;50;60;3;5;4;0
305;2018-02-11;6;9;10;9.7;17.0;15.6;13.5;17.6;9.4;90;63;81;1;2;1;6.8
306;2018-03-11;10;10;10;11.4;13.7;12.6;13.5;15.6;11.3;87;78;87;3;2;1;0
307;2018-04-11;10;9;8;11.8;12.6;11.9;12.1;13.2;11.0;97;90;94;1;3;2;Spuren
308;2018-05-11;10;9;8;10.4;;12.5;11.1;12.7;9.4;98;87;78;3;3;3;0
309;2018-06-11;8;1;0;9.7;16.2;13.4;13.1;16.5;9.7;93;67;72;2;3;3;0
310;2018-07-11;8;8;8;9.0;14.8;12.5;11.8;15.0;8.6;84;68;80;2;4;2;0
311;2018-08-11;10;9;10;;12.8;44.4;10.4;12.9;7.8;94;78;83;1;2;1;0
312;2018-09-11;10;10;10;8.7;12.9;11.1;10.8;13.0;8.6;93;82;89;2;1;2;0
313;2018-10-11;10;10;10;8.7;;10.3;9.6;11.2;8.0;98;90;88;2;3;3;Spuren
314;2018-11-11;10;10;1;8.5;10.7;7.2;9.0;10.8;7.1;96;83;94;1;2;0;Spuren
315;2018-12-11;10;10;10;7.5;9.0;9.6;7.5;9.6;5.3;96;96;94;2;1;1;0.1
316;2018-11-13;10;9;9;8.3;9.8;11.8;10.0;11.8;8.2;98;84;78;1;2;3;0.1
317;2018-11-14;1;7;1;9.2;13.0;6.9;10.1;13.4;6.8;71;55;82;3;2;2;0
318;2018-11-15;9;2;1;3.0;9.9;6.0;6.6;10.8;2.4;95;62;76;1;1;2;0
319;2018-11-16;2;1;0;0.3;9.0;5.5;4.8;9.5;0.1;94;60;78;1;2;2;0
320;2018-11-17;0;1;9;-0.8;5.9;3.8;2.8;6.6;-1.1;94;58;68;1;1;2;0
321;2018-11-18;3;9;10;;4.1;2.2;1.1;4.2;-2.0;79;62;67;1;2;3;1.2
322;2018-11-19;10;10;10;0.0;1.4;1.1;1.0;2.2;-0.3;89;89;89;1;1;2;1.7
323;2018-11-20;10;10;10;2.6;1.1;2.8;1.9;3.1;0.7;86;97;97;3;2;3;3.8
324;2018-11-21;10;10;10;4.3;5.9;5.4;4.4;5.9;2.8;98;91;93;2;2;2;0.3
325;2018-11-22;10;10;10;2.9;3.7;4.4;4.1;5.4;2.8;98;97;99;2;1;1;0.7
326;2018-11-23;10;10;10;5.5;6.6;6.5;5.5;6.6;4.4;96;86;86;2;3;4;Spuren
327;2018-11-24;10;10;9;5.9;7.8;7.5;7.0;8.2;5.8;91;82;80;3;2;1;Spuren
328;2018-11-25;10;10;10;4.9;5.9;5.2;6.1;7.6;4.5;100;91;96;2;3;2;11.2
329;2018-11-26;10;10;10;5.7;5.2;4.0;5.0;5.9;4.0;95;91;92;3;3;3;17.9
330;2018-11-27;10;10;5;1.2;;0.0;2.1;4.1;0.0;90;77;72;3;3;3;2.8
331;2018-11-28;3;1;1;-0.9;3.5;0.1;1.5;4.0;-1.1;72;54;71;3;3;2;0
332;2018-11-29;2;1;0;;0.3;-1.6;-2.3;0.6;-5.2;85;62;75;2;4;4;0
333;2018-11-30;1;9;9;-2.4;-0.5;-1.8;-1.4;-0.2;-2.6;83;51;60;4;4;3;3.6
334;2018-01-12;10;10;10;-2.8;-1.2;-0.8;-2.0;-0.8;-3.1;91;90;90;2;1;1;1.1
335;2018-02-12;10;10;10;-2.5;-0.1;0.7;-0.7;1.3;-2.6;90;86;93;2;3;2;5.9
336;2018-03-12;10;9;10;1.5;4.4;3.8;2.6;4.5;0.6;97;94;96;2;2;2;3.4
337;2018-04-12;7;9;9;9.8;10.6;7.8;8.1;12.6;3.6;79;81;75;3;4;3;2.6
338;2018-05-12;4;1;0;2.1;6.6;0.8;4.2;7.8;0.6;77;56;86;2;2;1;0
339;2018-06-12;9;10;10;0.8;2.6;1.9;1.0;3.3;-1.4;81;82;96;2;2;1;1.7
340;2018-07-12;9;9;9;2.9;7.8;4.9;5.0;8.1;1.8;93;78;87;2;2;2;3.3
341;2018-08-12;9;9;9;8.2;8.7;8.8;6.6;8.9;4.2;73;57;57;4;4;4;Spuren
342;2018-09-12;5;9;4;4.2;9.0;40.0;6.8;9.9;3.6;78;66;73;2;6;5;0.2
343;2018-10-12;4;8;5;6.0;6.7;3.6;5.9;8.1;3.6;62;56;77;4;4;3;0.7
344;2018-11-12;10;9;10;2.9;4.3;2.8;3.6;4.9;2.2;81;75;87;5;5;4;18.1
345;2018-12-12;10;9;10;1.6;3.2;1.3;2.2;3.9;0.5;93;84;94;2;2;1;2.3
346;2018-12-13;10;10;10;-0.8;-0.9;-0.9;0.1;1.6;-1.4;88;92;91;1;2;2;0
347;2018-12-14;10;10;10;-1.5;-1.1;-1.5;-1.4;-0.8;-2.0;88;85;84;2;2;1;2.5
348;2018-12-15;10;10;10;;-0.4;-0.6;-0.8;-0.1;-1.5;89;85;80;3;3;3;3.8
349;2018-12-16;10;9;9;-1.8;-0.2;-0.8;-0.9;0.1;-1.8;75;71;80;1;3;2;0
350;2018-12-17;10;10;9;-1.7;-0.1;0.8;-0.4;1.1;-1.8;86;82;91;2;1;1;Spuren
351;2018-12-18;9;5;1;2.8;5.2;0.9;3.3;5.7;0.8;84;79;94;2;1;2;0
352;2018-12-19;3;9;10;0.5;2.4;0.6;0.9;2.8;-1.1;84;76;82;3;3;3;0
353;2018-12-20;10;10;10;-2.4;-1.2;-0.5;-1.0;0.8;-2.8;87;92;93;2;2;2;1.1
354;2018-12-21;10;10;10;-1.2;0.6;1.3;-0.1;1.3;-1.5;97;87;92;2;2;1;0.1
355;2018-12-22;9;9;9;11.4;9.5;9.4;6.4;11.8;1.0;77;85;70;4;4;5;7.3
356;2018-12-23;8;9;10;7.4;9.8;9.0;8.7;10.1;7.3;83;70;75;4;3;2;33.9
357;2018-12-24;10;7;4;4.7;4.9;3.4;6.2;9.0;3.3;90;66;71;3;4;3;10.2
358;2018-12-25;9;9;9;3.8;4.0;3.8;2.8;4.1;1.4;59;74;71;4;4;4;4.4
359;2018-12-26;9;1;9;2.9;6.1;4.0;4.7;6.5;2.8;68;58;66;3;3;3;0
360;2018-12-27;10;9;2;4.9;9.3;5.5;6.6;9.3;3.9;76;64;76;3;2;3;0
361;2018-12-28;9;3;1;6.3;8.8;4.9;6.3;9.0;3.6;56;53;67;2;4;3;0.3
362;2018-12-29;9;10;9;2.9;2.9;2.6;4.3;6.5;2.0;86;73;71;3;5;5;1.7
363;2018-12-30;8;10;10;2.9;3.9;5.8;4.2;5.9;2.4;84;91;75;5;4;4;7.4
364;2018-12-31;9;3;9;5.2;6.9;4.2;5.1;7.2;3.0;67;57;71;4;3;2;Spuren
